Molecule name,class,dataset,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3
Row173,0,training,1.0248,26.5408,38.99325324,20.23,88.15,88.088815,1,1,2,1,1,0,1,6,18,0,0,0,0,0,0,0,0,0,0,1
Row174,0,training,4.1123,69.9765,105.6438606,44.76,266.318,266.164696,4,0,9,0,4,0,5,17,44,0,0,0,0,0,0,0,0,0,0,1
Row175,1,training,2.6668,59.784,89.48073569,20.31,211.692,211.0763917,2,0,3,0,1,1,3,14,28,1,1,0,0,0,0,0,1,0,0,0.363636364
Row176,0,training,1.2075,60.29,94.25271178,66.48,240.284,240.0568632,5,1,1,1,3,1,6,16,28,2,1,0,1,0,0,1,1,0,0,0.3
Row177,1,training,4.1822,90.938,130.7746151,35.91,305.447,305.1561834,4,0,2,0,3,2,5,21,44,2,1,1,1,0,1,1,1,0,0,0.5
Row178,1,training,4.2505,74.9254,102.683048,24.06,226.323,226.1469986,2,2,4,2,2,0,2,17,35,2,2,0,0,0,0,0,2,0,0,0.2
Row179,0,training,0.9275,48.0081,75.37819251,76.72,187.634,187.062473,5,3,2,2,5,0,6,12,22,1,1,0,0,1,0,0,0,0,0,0.5
Row180,0,training,2.1656,62.3544,94.68299034,62.73,229.715,229.1094232,5,2,4,2,5,0,6,15,31,1,1,0,0,1,0,0,0,0,0,0.666666667
Row181,0,training,0.3871,17.3548,26.26336901,20.23,60.096,60.05751488,1,1,0,1,1,0,1,4,12,0,0,0,0,0,0,0,0,0,0,1
Row182,0,training,3.2969,56.6917,88.01936732,38.33,213.664,213.0556563,3,1,2,1,2,1,4,14,26,1,1,0,0,0,0,0,1,0,0,0.3
Row183,0,training,0.4037,28.1738,44.10679847,29.46,104.149,104.0837296,2,1,3,1,2,0,2,7,19,0,0,0,0,0,0,0,0,0,0,1
Row184,1,training,3.7726,100.8155,148.0536211,64.63,397.524,397.0605079,5,1,10,1,6,0,9,23,47,1,1,0,0,0,0,0,1,0,0,0.571428571
Row185,1,training,2.8654,77.2588,122.9616424,50.94,291.782,291.1138399,4,1,5,1,4,0,5,20,38,3,2,1,1,1,0,0,1,1,1,0.466666667
Row186,1,training,2.5334,45.4888,68.6145438,37.3,158.241,158.1306798,2,1,3,1,1,0,2,11,29,0,0,0,0,0,0,0,0,0,0,0.888888889
Row187,0,training,2.2576,41.449,66.28403928,9.23,171.067,170.0265204,1,0,4,0,1,0,3,9,21,0,0,0,0,0,0,0,0,0,0,1
Row188,0,training,2.4174,30.809,52.37893394,0,147.432,145.9456832,0,0,1,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,0,1
Row189,1,training,1.8525,26.035,42.07566771,0,112.987,111.9846556,0,0,1,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,1
Row190,0,training,1.7824,41.9428,61.32046321,20.23,136.194,136.088815,1,1,2,1,1,0,1,10,22,1,1,0,0,0,0,0,1,0,0,0.333333333
Row191,0,training,4.7202,92.78,141.2007015,40.58,321.376,321.1364935,4,0,7,0,4,0,4,24,43,3,3,0,0,1,0,0,2,0,0,0.15
Row192,0,training,0.5437,45.1808,73.84129278,38.69,258.055,257.9752922,3,1,2,1,3,0,4,10,21,1,0,1,1,0,1,1,0,0,0,1
Row193,0,training,-0.5084,14.8684,24.60560594,43.09,59.068,59.03711378,2,2,0,1,1,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0.5
Row194,0,training,1.7399,37.0758,54.9555211,20.23,122.167,122.0731649,1,1,1,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row195,0,training,-0.6624,36.2313,55.70229129,52.49,133.191,133.1102787,3,3,4,3,3,0,3,9,24,0,0,0,0,0,0,0,0,0,0,1
Row196,0,training,1.2745,23.4668,37.67115167,29.46,90.122,90.06807956,2,1,0,1,2,0,2,6,16,0,0,0,0,0,0,0,0,0,0,1
Row197,0,training,4.1955,110.8378,174.0805885,72.83,404.547,404.2562743,5,1,6,1,5,0,5,29,65,3,0,1,3,0,1,1,0,0,2,0.75
Row198,0,training,2.5287,39.111,56.26791957,0,120.195,120.0939004,0,0,0,0,0,0,0,9,21,2,0,1,2,0,0,0,0,1,2,0.555555556
Row199,1,training,0.7614,20.878,31.30599644,17.07,70.091,70.04186481,1,0,1,0,1,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0.25
Row200,0,training,6.17798,107.954,173.830209,59.32,416.304,415.0741988,4,0,6,0,4,0,6,28,47,3,2,1,1,0,0,0,2,1,1,0.272727273
Row201,0,training,0.7742,39.5756,61.87648218,40.46,144.214,144.1150298,2,2,0,2,2,0,2,10,26,1,0,1,1,0,0,0,0,1,1,1
Row202,0,training,1.4888,52.7688,75.6976803,52.04,170.3,170.1782987,2,4,1,2,2,0,2,12,34,1,0,1,1,0,0,0,0,1,1,1
Row203,0,training,6.3818,125.6124,198.7014254,48.78,494.483,494.1905161,4,2,5,2,2,0,10,35,59,3,2,1,1,0,1,1,2,0,0,0.28
Row204,0,training,2.64,61.735,99.90743038,29.54,239.702,239.0713064,3,0,2,0,2,1,4,16,30,2,1,1,1,0,1,1,1,0,0,0.416666667
Row205,0,training,1.3368,39.866,73.86577399,40.62,197.021,195.9806328,4,0,0,0,2,3,6,11,17,1,0,1,1,0,1,1,0,0,0,0.6
Row206,0,training,3.4213,69.031,113.7285772,46.61,286.114,284.9959485,4,0,2,0,3,2,6,18,27,2,1,1,1,0,1,1,1,0,0,0.166666667
Row207,1,training,4.7,103.7017,161.8294954,67.87,374.396,374.1266571,6,1,5,1,5,2,6,28,46,4,3,1,1,0,1,1,3,0,0,0.090909091
Row208,0,training,3.32554,74.5792,119.579983,129.42,297.267,297.0960852,9,0,3,0,6,0,9,21,36,1,1,0,0,0,0,0,1,0,0,0.5
Row209,0,training,2.11182,49.3198,80.89879677,46.53,200.621,200.0240218,3,1,3,1,2,0,4,13,22,1,1,0,0,0,0,0,1,0,0,0.222222222
Row210,0,training,4.78682,85.949,132.1376452,35.53,312.837,312.1492223,3,0,9,0,3,0,4,21,46,1,1,0,0,0,0,0,1,0,0,0.588235294
Row211,0,training,0.64242,42.5522,65.89701182,60.16,171.221,171.0353995,3,2,1,1,2,0,4,11,20,1,1,0,0,0,0,0,1,0,0,0.142857143
Row212,0,training,1.81142,44.4878,73.10229668,86.28,182.135,182.0327567,6,0,2,0,4,0,6,13,19,1,1,0,0,0,0,0,1,0,0,0.142857143
Row213,0,training,6.66242,107.163,172.8823662,26.3,422.874,422.1260423,2,0,5,0,2,0,6,29,51,3,2,1,1,0,0,0,2,1,1,0.347826087
Row214,1,training,1.25342,56.0657,86.53169157,54.86,216.668,216.0665553,4,1,0,1,3,0,5,14,27,1,1,0,0,1,0,0,0,0,0,0.555555556
Row215,1,training,2.23062,40.6014,59.43950216,26.02,141.601,141.0345269,1,2,0,1,1,0,2,9,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row216,0,training,2.64842,36.189,54.09961146,0,126.586,126.0236279,0,0,0,0,0,0,1,8,15,1,1,0,0,0,0,0,1,0,0,0.142857143
Row217,0,training,5.55182,81.559,154.4874136,26.3,418.736,418.0570549,2,0,4,0,2,0,10,27,41,2,1,1,1,0,0,0,1,1,1,0.470588235
Row218,1,training,1.15942,40.0038,54.47612663,52.04,122.171,122.0843983,2,4,0,2,2,0,2,9,19,1,1,0,0,0,0,0,1,0,0,0.142857143
Row219,0,training,1.70062,32.8438,48.59057899,20.23,108.14,108.0575149,1,1,0,1,1,0,1,8,16,1,1,0,0,0,0,0,1,0,0,0.142857143
Row220,0,training,9.05996,144.035,209.9377374,35.53,472.754,472.3916455,3,0,13,0,3,0,3,34,86,2,1,0,1,0,0,1,1,0,0,0.774193548
Row221,0,training,-1.19408,110.8247,194.8724715,242.51,492.389,492.0903907,13,9,3,9,12,0,13,35,55,4,2,1,2,0,1,1,2,0,1,0.318181818
Row222,0,training,3.14822,48.685,66.47800977,0,142.201,142.0782503,0,0,0,0,0,0,0,11,21,2,2,0,0,0,0,0,2,0,0,0.090909091
Row223,0,training,1.90322,37.8334,58.44932096,43.14,137.138,137.0476785,3,0,1,0,2,0,3,10,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row224,0,training,6.20632,123.6495,178.0777725,51.21,418.473,418.1697814,3,0,5,0,3,0,4,30,57,3,3,0,0,0,0,0,3,0,0,0.230769231
Row225,0,training,2.21164,42.5704,64.81426307,43.14,151.165,151.0633285,3,0,1,0,2,0,3,11,20,1,1,0,0,0,0,0,1,0,0,0.25
Row226,0,training,1.88564,40.3284,55.50117805,26.02,121.183,121.0891494,1,2,0,1,1,0,1,9,20,1,1,0,0,0,0,0,1,0,0,0.25
Row227,0,training,2.00904,37.5808,54.9555211,20.23,122.167,122.0731649,1,1,0,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row228,0,training,2.83704,61.2307,89.2075397,37.81,199.257,199.1109474,3,1,2,1,3,0,3,15,28,2,2,0,0,1,0,0,1,0,0,0.166666667
Row229,0,training,5.90044,105.8936,152.0913281,40.46,340.507,340.2402303,2,2,2,2,2,0,2,25,57,2,2,0,0,0,0,0,2,0,0,0.47826087
Row230,0,training,6.46084,107.2106,155.849496,40.46,358.547,358.1966512,2,2,2,2,3,0,3,25,55,2,2,0,0,0,0,0,2,0,0,0.454545455
Row231,0,training,1.88722,69.4804,113.283238,94.83,270.24,270.0528234,5,3,0,3,5,0,5,20,30,3,2,0,1,0,0,0,2,0,1,0.066666667
Row232,0,training,2.00904,37.5808,54.9555211,20.23,122.167,122.0731649,1,1,0,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row233,0,training,2.66244,42.5908,65.25878733,20.23,156.612,156.0341926,1,1,0,1,1,0,2,10,19,1,1,0,0,0,0,0,1,0,0,0.25
Row234,0,training,1.70062,32.8438,48.59057899,20.23,108.14,108.0575149,1,1,0,1,1,0,1,8,16,1,1,0,0,0,0,0,1,0,0,0.142857143
Row235,0,training,2.31746,42.3178,61.32046321,20.23,136.194,136.088815,1,1,0,1,1,0,1,10,22,1,1,0,0,0,0,0,1,0,0,0.333333333
Row236,0,training,1.90322,37.8334,58.44932096,43.14,137.138,137.0476785,3,0,1,0,2,0,3,10,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row237,0,training,2.92232,70.1928,105.310362,34.14,422.025,421.8334465,2,0,2,0,2,0,5,13,21,1,1,0,0,0,0,0,1,0,0,0.25
Row238,0,training,1.77392,80.0732,125.0971009,78.51,311.407,311.1303625,6,2,3,2,4,2,7,21,42,2,1,1,1,0,1,1,1,0,0,0.5
Row239,0,training,4.13992,105.8422,155.9423296,54.46,355.482,355.2259772,5,1,8,1,4,1,5,26,55,2,2,0,0,1,0,0,1,0,0,0.428571429
Row240,1,training,2.23062,40.6014,59.43950216,26.02,141.601,141.0345269,1,2,0,1,1,0,2,9,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row241,0,training,1.88564,40.3284,55.50117805,26.02,121.183,121.0891494,1,2,0,1,1,0,1,9,20,1,1,0,0,0,0,0,1,0,0,0.25
Row242,0,training,1.48412,107.5627,185.734053,152.71,492.436,492.103888,12,2,7,2,10,2,16,33,52,2,2,0,0,1,0,0,1,0,0,0.352941176
Row243,0,training,2.21164,42.5704,64.81426307,43.14,151.165,151.0633285,3,0,1,0,2,0,3,11,20,1,1,0,0,0,0,0,1,0,0,0.25
Row244,0,training,1.88564,40.3284,55.50117805,26.02,121.183,121.0891494,1,2,0,1,1,0,1,9,20,1,1,0,0,0,0,0,1,0,0,0.25
Row245,0,training,3.78732,57.695,83.96698467,9.23,184.238,184.088815,1,0,2,0,1,0,1,14,26,2,2,0,0,0,0,0,2,0,0,0.076923077
Row246,0,training,1.99502,31.179,43.79634523,0,92.141,92.06260026,0,0,0,0,0,0,0,7,15,1,1,0,0,0,0,0,1,0,0,0.142857143
Row247,0,training,3.14822,48.685,66.47800977,0,142.201,142.0782503,0,0,0,0,0,0,0,11,21,2,2,0,0,0,0,0,2,0,0,0.090909091
Row248,0,training,2.54322,46.48,65.69765775,12.89,143.189,143.0734993,1,0,0,0,1,0,1,11,20,2,2,0,0,1,0,0,1,0,0,0.1
Row249,0,training,2.19392,91.2742,157.9692678,123.17,419.385,419.0875097,9,2,6,2,7,2,13,28,44,2,2,0,0,1,0,0,1,0,0,0.333333333
Row250,0,training,0.71812,23.3247,36.22515364,28.68,82.106,82.05309819,2,1,0,1,1,0,2,6,12,1,1,0,0,1,0,0,0,0,0,0.25
Row251,1,training,2.41582,82.3005,139.02994,85.99,387.195,385.981873,7,1,4,1,6,0,12,23,33,2,2,0,0,1,0,0,1,0,0,0.272727273
Row252,0,training,2.7441,45.527,69.12561298,9.23,154.253,154.1357652,1,0,0,0,1,0,1,11,29,3,0,3,3,0,2,2,0,1,1,1
Row253,0,training,4.9807,93.8857,145.4932204,49.41,352.887,352.1012266,4,1,2,1,3,3,6,23,44,3,1,2,2,0,1,1,1,1,1,0.529411765
Row254,0,training,2.9035,73.5778,106.5165597,52.04,238.419,238.240899,2,4,2,2,2,0,2,17,47,2,0,2,2,0,0,0,0,2,2,1
Row255,0,training,1.047,41.265,71.79017246,44.76,174.196,174.0892089,4,0,1,0,4,0,4,12,26,1,0,1,1,0,1,1,0,0,0,0.875
Row256,0,training,2.8852,60.7678,93.01467308,29.46,212.333,212.17763,2,1,0,1,2,0,2,15,39,2,0,2,2,0,1,1,0,1,1,1
Row257,0,training,3.3166,51.963,74.13517778,0,170.321,170.1129216,0,0,0,0,1,0,1,11,29,2,0,2,2,0,1,1,0,1,1,1
Row258,0,training,0.4051,15.414,25.57684933,12.53,58.08,58.04186481,1,0,0,0,1,0,1,4,10,1,0,1,1,0,1,1,0,0,0,1
Row259,0,training,0.5417,21.895,41.21685878,35.53,102.089,102.0316941,3,0,0,0,3,0,3,7,13,1,0,1,1,0,1,1,0,0,0,0.75
Row260,0,training,2.6042,64.379,103.891716,29.54,260.12,259.016684,3,0,1,0,2,1,5,16,27,2,1,0,1,0,0,1,1,0,0,0.363636364
Row261,1,training,1.0878,31.641,54.89876613,27.69,132.159,132.0786442,3,0,0,0,3,0,3,9,21,1,0,1,1,0,1,1,0,0,0,1
Row262,0,training,2.5727,100.7343,165.4419105,112.93,403.818,403.082265,7,3,5,3,5,1,8,28,46,3,2,0,1,0,0,1,2,0,0,0.25
Row263,0,training,0.8413,50.3196,86.40132968,91.67,212.201,212.0684735,5,2,2,2,4,0,5,15,27,1,0,1,1,0,0,0,0,1,1,0.5
Row264,0,training,3.3419,55.3827,86.8441462,29.1,218.083,217.0061193,2,1,2,1,1,1,4,13,22,1,1,0,0,0,0,0,1,0,0,0.222222222
Row265,0,training,4.473,76.4056,110.6692918,40.46,250.382,250.1932801,2,2,4,2,2,0,2,18,44,1,1,0,0,0,0,0,1,0,0,0.625
Row266,0,training,3.3742,49.759,69.25611369,0,148.249,148.1252005,0,0,2,0,0,0,0,11,27,1,1,0,0,0,0,0,1,0,0,0.454545455
Row267,0,training,1.8214,31.379,45.67750683,9.23,102.177,102.1044651,1,0,2,0,1,0,1,7,21,0,0,0,0,0,0,0,0,0,0,1
Row268,0,training,4.00822,83.0882,133.1336451,46.17,336.646,335.0246618,3,1,5,1,2,1,6,20,36,1,1,0,0,0,0,0,1,0,0,0.428571429
Row269,0,training,1.2465,25.1865,37.47767211,32.59,87.122,87.06841391,2,1,1,1,2,0,2,6,15,0,0,0,0,0,0,0,0,0,0,0.75
Row270,0,training,2.9057,46.8128,67.68540533,20.23,150.221,150.1044651,1,1,2,1,1,0,1,11,25,1,1,0,0,0,0,0,1,0,0,0.4
Row271,0,training,4.0109,81.8265,123.2067537,98.31,295.339,295.1532062,7,1,5,1,5,0,7,21,42,1,1,0,0,0,0,0,1,0,0,0.571428571
Row272,0,training,2.1584,62.2818,97.57691788,49.77,229.32,229.1677936,4,1,4,1,3,1,4,16,39,1,0,1,1,0,1,1,0,0,0,0.916666667
Row273,0,training,0.5379,59.5634,94.03799322,58.2,218.256,218.1055277,4,2,2,2,2,2,4,16,30,2,1,1,1,0,1,1,1,0,0,0.333333333
Row274,0,training,0.9078,36.0208,57.92186002,50.44,140.138,140.0473441,3,1,1,1,3,0,3,10,18,1,1,0,0,1,0,0,0,0,0,0.285714286
Row275,0,training,7.4778,171.5478,268.1584011,75.13,657.78,657.1942832,7,1,12,1,8,0,12,45,79,5,4,1,1,1,1,1,3,0,0,0.333333333
Row276,0,training,4.5496,74.8848,105.875058,20.23,234.383,234.1983655,1,1,1,1,1,0,1,17,43,1,1,0,0,0,0,0,1,0,0,0.625
Row277,0,training,6.4084,115.1756,164.8212123,40.46,368.561,368.2715304,2,2,4,2,2,0,2,27,63,2,2,0,0,0,0,0,2,0,0,0.52
Row278,0,training,1.9546,37.4848,54.9555211,20.23,122.167,122.0731649,1,1,1,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row279,0,training,1.81312,85.7966,131.3794192,83.91,329.418,329.1296938,6,1,7,1,4,1,7,22,45,1,1,0,0,0,0,0,1,0,0,0.533333333
Row280,0,training,1.9546,37.4848,54.9555211,20.23,122.167,122.0731649,1,1,1,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row281,0,training,3.0244,69.127,105.2654788,34.14,236.27,236.0837296,2,0,1,0,2,0,2,18,30,3,2,0,1,0,0,0,2,0,1,0.125
Row282,0,training,1.95242,38.352,55.74587744,12.89,121.183,121.0891494,1,0,1,0,1,0,1,9,20,1,1,0,0,1,0,0,0,0,0,0.375
Row283,0,training,3.8634,93.9082,142.3948603,46.92,333.863,333.1607901,4,1,4,1,3,1,5,23,47,2,2,0,0,1,0,0,1,0,0,0.444444444
Row284,0,training,0.4126,36.499,60.90416554,21.7,143.186,143.0946287,3,0,1,0,3,0,3,10,23,2,0,2,2,0,2,2,0,0,0,1
Row285,0,training,4.9243,147.6016,232.4690592,94.45,542.713,542.3243538,7,2,1,2,7,0,7,39,85,5,0,3,5,0,3,4,0,0,1,0.71875
Row286,1,training,4.5019,93.5658,137.9246628,58.89,327.49,327.1868148,4,1,9,1,5,0,5,22,51,1,0,0,1,0,0,0,0,0,1,0.764705882
Row287,0,training,2.4425,29.746,40.5639616,0,86.178,86.10955045,0,0,2,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,1
Row288,0,training,4.1688,74.133,116.7466218,30.71,284.19,283.0643028,3,0,5,0,3,0,5,18,33,2,2,0,0,1,0,0,1,0,0,0.384615385
Row289,1,training,3.6534,83.895,138.6977653,49.17,342.226,341.0697821,5,0,5,0,5,0,7,22,39,3,2,1,1,1,1,1,1,0,0,0.466666667
Row290,0,training,2.2874,40.9418,62.24960168,37.3,144.214,144.1150298,2,1,5,1,1,0,2,10,26,0,0,0,0,0,0,0,0,0,0,0.875
Row291,0,training,6.433,113.619,170.5504958,52.6,390.564,390.2770097,4,0,14,0,4,0,4,28,66,1,1,0,0,0,0,0,1,0,0,0.666666667
Row292,0,training,6.433,113.619,170.5504958,52.6,390.564,390.2770097,4,0,14,0,4,0,4,28,66,1,1,0,0,0,0,0,1,0,0,0.666666667
Row293,0,training,6.066,106.998,160.9531701,52.6,370.574,370.3083098,4,0,17,0,4,0,4,26,68,0,0,0,0,0,0,0,0,0,0,0.909090909
Row294,0,training,2.6758,58.118,86.45386405,26.3,204.335,204.1184009,2,0,7,1,3,0,3,13,33,0,0,0,0,0,0,0,0,0,0,0.9
Row295,1,training,3.6629,79.9058,127.9057977,50.94,314.216,313.0748675,4,1,6,1,4,0,6,20,37,2,2,0,0,1,0,0,1,0,0,0.428571429
Row296,0,training,2.3626,29.722,39.87435857,0,84.162,84.09390038,0,0,3,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0.666666667
Row297,0,training,2.5866,29.816,40.5639616,0,86.178,86.10955045,0,0,3,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,1
Row298,0,training,4.779,91.944,141.3090734,48.42,335.831,335.1288212,4,0,8,0,4,0,5,23,45,2,2,0,0,1,0,0,1,0,0,0.444444444
Row299,0,training,5.7358,95.2648,140.1120485,29.46,314.469,314.2245802,2,1,4,1,2,0,2,23,53,3,1,0,2,0,0,1,1,0,1,0.619047619
Row300,0,training,3.1428,38.956,52.6042428,0,112.216,112.1252005,0,0,5,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0.75
Row301,0,training,3.2206,57.6176,85.20952331,40.46,194.274,194.1306798,2,2,5,2,2,0,2,14,32,1,1,0,0,0,0,0,1,0,0,0.5
Row302,0,training,3.4804,141.7397,228.4965028,157.33,548.633,548.2733809,11,3,12,3,9,2,11,39,79,2,1,1,1,0,1,1,1,0,0,0.607142857
Row303,0,training,5.34918,85.568,136.1186244,50.09,403.114,400.962603,3,0,7,0,3,0,5,20,37,1,1,0,0,0,0,0,1,0,0,0.466666667
Row304,1,training,4.0486,118.1714,182.2087993,96.22,428.61,428.3137891,6,3,18,3,6,0,6,30,74,1,0,1,1,0,1,1,0,0,0,0.875
Row305,0,training,5.9826,88.5064,121.5935546,26.02,267.501,267.2926002,1,2,15,1,1,0,1,19,56,0,0,0,0,0,0,0,0,0,0,0.888888889
Row306,0,training,5.3105,110.0636,157.0617336,43.7,355.607,355.3450297,3,2,20,2,3,0,3,25,70,0,0,0,0,0,0,0,0,0,0,0.909090909
Row307,0,training,4.7032,57.424,78.06401125,0,168.324,168.1878008,0,0,9,0,0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0.833333333
Row308,0,training,6.9641,108.1994,151.6052242,0,332.596,332.3311768,1,0,15,0,0,0,1,24,66,1,1,0,0,0,0,0,1,0,0,0.739130435
Row309,0,training,7.0438,85.126,116.2536639,0,252.486,252.2817012,0,0,15,0,0,0,0,18,54,0,0,0,0,0,0,0,0,0,0,0.888888889
Row310,0,training,4.4689,70.398,97.24333219,3.24,213.409,213.24565,1,0,11,0,1,0,1,15,46,0,0,0,0,0,0,0,0,0,0,1
Row311,0,training,3.9069,95.6268,133.382882,55.28,299.547,299.3300483,3,4,17,2,3,0,3,21,62,0,0,0,0,0,0,0,0,0,0,1
Row312,0,training,4.8811,93.5629,143.8334192,86.99,338.444,338.2093241,5,3,12,3,5,0,5,24,54,1,1,0,0,0,0,0,1,0,0,0.631578947
Row313,0,training,4.5771,71.975,110.3300673,22,282.236,281.0407905,2,0,7,0,3,0,5,16,33,1,1,0,0,1,0,0,0,0,0,0.727272727
Row314,0,training,0.1634,73.0952,119.8816928,99.38,292.372,292.1885886,6,4,9,4,6,0,6,20,48,1,0,1,1,0,1,1,0,0,0,1
Row315,1,training,6.7212,113.759,170.5504958,52.6,390.564,390.2770097,4,0,16,0,4,0,4,28,66,1,1,0,0,0,0,0,1,0,0,0.666666667
Row316,0,training,2.91,50.009,75.29879739,26.3,172.268,172.1463299,2,0,7,0,2,0,2,12,32,0,0,0,0,0,0,0,0,0,0,0.9
Row317,1,training,5.941,104.525,157.8206116,52.6,362.51,362.2457096,4,0,14,0,4,0,4,26,60,1,1,0,0,0,0,0,1,0,0,0.636363636
Row318,0,training,5.1608,95.291,145.0907274,52.6,334.456,334.2144094,4,0,12,0,4,0,4,24,54,1,1,0,0,0,0,0,1,0,0,0.6
Row319,0,training,1.1689,26.6108,38.99325324,20.23,88.15,88.088815,1,1,3,1,1,0,1,6,18,0,0,0,0,0,0,0,0,0,0,1
Row320,0,training,4.3351,105.376,173.1445616,72.91,423.868,423.1248787,6,0,8,0,5,2,8,29,52,3,1,0,2,0,0,1,1,0,1,0.476190476
Row321,0,training,4.1482,77.5478,129.5483892,89.52,335.282,335.1092907,7,0,7,0,5,0,10,23,39,1,1,0,0,0,0,0,1,0,0,0.538461538
Row322,0,training,1.8809,53.3418,76.57779748,23.47,173.3,173.1779644,2,1,8,1,2,0,2,12,35,0,0,0,0,0,0,0,0,0,0,1
Row323,0,training,1.4089,40.722,62.20937045,20.31,141.214,141.1153641,2,0,3,0,1,1,2,10,25,1,0,1,1,0,1,1,0,0,0,0.875
Row324,0,training,2.5724,79.4654,121.8427561,85.25,290.323,290.1378904,7,2,4,2,5,2,7,21,39,2,2,0,0,1,0,0,1,0,0,0.357142857
Row325,0,training,1.9086,56.0547,86.37983885,38.33,281.093,280.9912766,3,1,4,1,2,1,4,12,24,0,0,0,0,0,0,0,0,0,0,0.625
Row326,0,training,4.60028,93.588,151.4683071,68.55,357.381,357.1376363,5,0,8,0,5,0,6,26,46,2,2,0,0,0,0,0,2,0,0,0.3
Row327,0,training,4.0005,87.194,135.5932268,52.6,312.365,312.1361591,4,0,7,0,4,0,4,23,43,2,2,0,0,0,0,0,2,0,0,0.263157895
Row328,0,training,3.6004,76.823,119.6309589,52.6,278.348,278.1518092,4,0,8,0,4,0,4,20,42,1,1,0,0,0,0,0,1,0,0,0.5
Row329,0,training,3.0984,101.332,166.7734205,105.2,402.484,402.225368,8,0,15,0,8,0,8,28,62,0,0,0,0,0,0,0,0,0,0,0.8
Row330,0,training,2.6893,67.7358,105.2534258,47.92,248.363,248.1987594,4,1,11,1,4,0,4,17,45,0,0,0,0,0,0,0,0,0,0,1
Row331,0,training,1.1839,37.4078,56.8366827,29.46,132.203,132.1150298,2,1,5,1,2,0,2,9,25,0,0,0,0,0,0,0,0,0,0,1
Row332,0,training,1.589,52.8218,81.04505427,38.69,190.283,190.1568946,3,1,8,1,3,0,3,13,35,0,0,0,0,0,0,0,0,0,0,1
Row333,0,training,3.7321,78.643,128.4596303,44.76,321.2,320.0582144,4,0,9,0,4,0,6,20,38,1,1,0,0,0,0,0,1,0,0,0.5
Row334,0,training,0.812,43.6318,68.31517004,38.69,162.229,162.1255944,3,1,8,1,3,0,3,11,29,0,0,0,0,0,0,0,0,0,0,1
Row335,0,training,3.2998,113.478,181.407351,89.52,434.57,434.2879683,8,0,23,0,8,0,8,30,72,0,0,0,0,0,0,0,0,0,0,0.909090909
Row336,1,training,4.5944,102.6435,159.174149,72.45,398.477,398.2433402,7,0,21,0,7,0,8,26,65,0,0,0,0,0,0,0,0,0,0,1
Row337,0,training,4.1574,89.131,132.7839336,29.54,311.853,311.1652068,3,0,9,0,2,1,4,21,47,1,1,0,0,0,0,0,1,0,0,0.588235294
Row338,0,training,4.5446,70.1865,105.6438606,44.76,266.318,266.164696,4,0,12,0,4,0,5,17,44,0,0,0,0,0,0,0,0,0,0,1
Row339,0,training,3.7304,81.9602,134.8882799,115.54,350.297,350.1201897,8,2,7,1,6,0,11,24,41,1,1,0,0,0,0,0,1,0,0,0.538461538
Row340,0,training,1.7768,83.919,132.7875075,149.68,346.365,346.0947053,10,2,8,1,7,0,11,23,41,1,1,0,0,0,0,0,1,0,0,0.5
Row341,0,training,2.1955,72.7421,113.4623633,74.68,285.365,285.1034791,5,1,7,1,3,0,6,19,38,1,1,0,0,0,0,0,1,0,0,0.461538462
Row342,0,training,4.6024,91.852,149.2616296,47.36,376.671,375.0308098,5,0,6,0,4,1,8,23,39,2,2,0,0,1,0,0,1,0,0,0.333333333
Row343,0,training,1.396,33.4517,46.11382378,12.03,101.193,101.1204495,1,1,4,1,1,0,1,7,22,0,0,0,0,0,0,0,0,0,0,1
Row344,0,training,2.2152,65.384,106.1207227,65.49,251.282,251.115758,5,0,6,0,5,0,5,18,35,1,1,0,0,1,0,0,0,0,0,0.461538462
